CASE_ID,PARTY_NUMBER,VICTIM_NUMBER,VICTIM_ROLE,VICTIM_SEX,VICTIM_AGE,VICTIM_DEGREE_OF_INJURY,VICTIM_SEATING_POSITION,VICTIM_SAFETY_EQUIP_1,VICTIM_SAFETY_EQUIP_2,VICTIM_EJECTED,COUNTY,CITY,ACCIDENT_YEAR
91546888,1,1,4,M,62,6,0,P,P,1,VENTURA,UNINCORPORATED,2021
9155522,2,1,4,M,22,3,1,P,-,1,VENTURA,VENTURA,2020
9155524,1,1,4,M,59,3,-,-,-,-,VENTURA,VENTURA,2020
91555332,2,1,4,F,31,5,0,P,P,1,VENTURA,UNINCORPORATED,2021
9156954,2,1,3,M,42,4,-,P,-,-,VENTURA,VENTURA,2020
91571197,1,1,3,F,39,1,9,-,-,-,VENTURA,UNINCORPORATED,2021
91572420,1,1,1,M,59,5,1,P,W,1,VENTURA,UNINCORPORATED,2021
91572420,2,1,4,M,33,5,0,P,W,1,VENTURA,UNINCORPORATED,2021
9157605,2,1,3,F,40,2,-,-,-,-,VENTURA,"THOUSAND OAKS",2020
9160695,2,1,3,F,15,2,-,-,Z,-,VENTURA,CAMARILLO,2020
91649680,2,1,3,M,93,7,0,P,P,-,VENTURA,UNINCORPORATED,2021
91652245,1,1,4,M,40,7,0,P,W,0,VENTURA,UNINCORPORATED,2021
91657791,1,1,3,F,31,5,0,P,P,0,VENTURA,CAMARILLO,2021
9166188,2,1,3,M,30,5,-,-,-,0,VENTURA,VENTURA,2020
9167318,2,1,3,M,75,3,-,P,-,-,VENTURA,CAMARILLO,2020
91682656,2,1,3,F,15,5,0,P,P,-,VENTURA,UNINCORPORATED,2022
9169191,1,1,4,M,85,4,-,P,V,1,VENTURA,OXNARD,2020
9169261,2,1,3,F,41,4,-,-,P,0,VENTURA,OXNARD,2020
9169297,1,1,3,F,66,3,-,P,-,0,VENTURA,OXNARD,2020
9169330,1,1,4,M,39,3,-,P,V,1,VENTURA,OXNARD,2020
9169355,1,1,3,F,58,2,-,-,P,0,VENTURA,OXNARD,2020
91700570,2,1,3,F,60,6,0,P,P,0,VENTURA,UNINCORPORATED,2022
91701393,2,1,4,F,48,7,0,P,W,0,VENTURA,UNINCORPORATED,2022
9170816,2,1,3,M,56,4,-,P,-,-,VENTURA,FILLMORE,2020
9176954,2,1,4,M,36,3,1,W,-,1,VENTURA,MOORPARK,2020
91769988,2,1,3,M,41,1,0,P,P,-,VENTURA,VENTURA,2021
91776994,2,1,1,M,21,6,0,P,W,1,VENTURA,UNINCORPORATED,2022
91797927,1,1,3,M,20,6,0,-,-,-,VENTURA,UNINCORPORATED,2022
9180159,1,1,3,M,51,3,-,P,-,0,VENTURA,FILLMORE,2020
91813172,2,1,4,M,18,5,0,P,V,1,VENTURA,UNINCORPORATED,2022
91815238,1,1,3,F,68,6,0,P,P,0,VENTURA,CAMARILLO,2022
9182271,2,1,4,M,35,3,1,P,V,0,VENTURA,OXNARD,2020
9182273,2,1,3,F,50,4,-,P,-,0,VENTURA,OXNARD,2020
9183746,1,1,4,M,69,6,-,-,-,-,VENTURA,VENTURA,2020
9184216,1,1,4,M,9,3,1,P,V,1,VENTURA,FILLMORE,2020
9184216,2,1,2,F,34,0,3,M,G,0,VENTURA,FILLMORE,2020
9187111,2,1,3,M,22,4,-,-,-,-,VENTURA,"SIMI VALLEY",2020
9187832,3,1,3,F,39,4,-,-,-,-,VENTURA,VENTURA,2020
9187874,1,1,3,M,36,4,1,P,-,0,VENTURA,OXNARD,2020
9187874,2,1,2,M,74,0,3,M,G,0,VENTURA,OXNARD,2020
91881343,1,1,4,F,57,6,0,P,W,1,VENTURA,UNINCORPORATED,2022
9188610,1,1,2,F,3,0,5,M,Q,0,VENTURA,OXNARD,2020
9188610,2,1,3,M,55,3,-,-,P,0,VENTURA,OXNARD,2020
9188619,1,1,3,F,29,3,-,P,-,0,VENTURA,VENTURA,2020
91892585,1,1,3,M,48,1,0,P,P,1,VENTURA,UNINCORPORATED,2022
9189400,2,1,4,M,13,4,1,P,V,1,VENTURA,OXNARD,2020
9190471,1,1,4,F,41,4,-,P,V,0,VENTURA,OXNARD,2020
91906830,2,1,4,M,49,5,0,P,P,1,VENTURA,UNINCORPORATED,2022
91911209,1,1,3,M,31,5,0,P,P,0,VENTURA,VENTURA,2022
9192947,1,1,3,M,26,3,-,P,-,0,VENTURA,OXNARD,2020
9196013,2,1,4,M,81,2,-,P,V,1,VENTURA,OXNARD,2020
9196953,2,1,3,M,80,2,-,-,P,-,VENTURA,"THOUSAND OAKS",2020
91969562,2,1,4,M,32,6,0,P,P,0,VENTURA,UNINCORPORATED,2023
91976606,1,1,3,F,34,6,0,P,P,0,VENTURA,UNINCORPORATED,2023
9197673,1,1,4,M,11,4,-,P,-,-,VENTURA,OXNARD,2020
9200388,1,1,3,M,50,3,-,P,-,0,VENTURA,OXNARD,2020
9200388,2,1,2,F,45,4,3,M,G,0,VENTURA,OXNARD,2020
92018703,2,1,4,M,14,7,0,P,V,1,VENTURA,UNINCORPORATED,2023
9202456,2,1,3,M,57,6,-,P,-,0,VENTURA,VENTURA,2020
9202458,2,1,4,-,998,7,-,-,-,-,VENTURA,VENTURA,2020
92032634,2,1,4,M,75,5,0,P,P,0,VENTURA,UNINCORPORATED,2023
92065201,2,1,4,M,51,7,0,P,P,1,VENTURA,OXNARD,2023
92071660,2,1,3,F,71,7,0,P,P,-,VENTURA,UNINCORPORATED,2023
92112927,1,1,4,M,77,7,0,P,W,1,VENTURA,UNINCORPORATED,2023
9211690,1,1,4,F,78,1,-,W,-,-,VENTURA,OJAI,2020
9211862,1,1,4,M,16,1,1,P,A,1,VENTURA,"SANTA PAULA",2020
9212061,2,1,3,F,40,3,-,P,-,0,VENTURA,MOORPARK,2020
92127342,2,1,4,M,40,6,0,P,W,1,VENTURA,UNINCORPORATED,2023
92146765,2,1,4,F,51,6,0,P,P,1,VENTURA,UNINCORPORATED,2023
92155975,1,1,4,M,66,6,0,P,V,1,VENTURA,UNINCORPORATED,2023
9216866,1,1,4,-,70,6,-,-,-,-,VENTURA,VENTURA,2021
9216866,2,1,2,F,18,0,3,M,G,0,VENTURA,VENTURA,2021
9217156,2,1,3,F,53,3,-,-,P,-,VENTURA,CAMARILLO,2020
92204069,2,1,3,M,33,7,0,P,P,-,VENTURA,"THOUSAND OAKS",2023
9220521,2,1,4,M,35,4,-,P,V,1,VENTURA,OXNARD,2021
9220553,1,1,3,F,32,4,-,P,-,0,VENTURA,OXNARD,2021
9221357,1,1,4,M,60,3,-,P,-,1,VENTURA,OXNARD,2021
9221587,2,1,4,M,52,4,1,W,-,1,VENTURA,"THOUSAND OAKS",2021
92243296,1,1,4,M,62,6,0,P,P,1,VENTURA,UNINCORPORATED,2023
92246273,2,1,4,M,69,7,0,P,W,1,VENTURA,UNINCORPORATED,2023
92246273,3,1,4,M,75,6,0,P,W,1,VENTURA,UNINCORPORATED,2023
9225742,1,1,4,-,13,4,-,-,-,0,VENTURA,OXNARD,2020
92275120,1,1,3,M,69,1,0,P,P,0,VENTURA,UNINCORPORATED,2023
92281671,2,1,3,M,31,5,0,P,P,0,VENTURA,UNINCORPORATED,2024
92305435,1,1,3,M,22,1,0,-,-,0,VENTURA,UNINCORPORATED,2023
9232344,1,1,4,M,53,6,1,P,W,1,VENTURA,VENTURA,2021
9233881,1,1,4,M,22,4,-,M,V,1,VENTURA,OXNARD,2021
9234292,2,1,4,M,75,3,-,P,-,0,VENTURA,OXNARD,2021
9234658,1,1,3,M,70,3,-,P,-,0,VENTURA,OXNARD,2021
92362312,1,1,3,M,36,1,0,P,P,0,VENTURA,VENTURA,2023
92362312,2,1,1,M,50,6,1,M,G,0,VENTURA,VENTURA,2023
9236741,2,1,4,M,31,3,-,-,V,3,VENTURA,"THOUSAND OAKS",2021
9236926,2,1,3,M,17,6,-,-,-,-,VENTURA,VENTURA,2021
92383573,1,1,3,M,49,5,0,P,P,0,VENTURA,OXNARD,2023
9241044,1,1,3,F,7,4,-,P,-,0,VENTURA,OXNARD,2021
9241052,1,1,4,M,15,4,-,P,V,1,VENTURA,OXNARD,2021
9241062,2,1,3,M,29,4,-,P,-,0,VENTURA,OXNARD,2021
9241080,3,1,3,F,3,3,-,M,-,0,VENTURA,OXNARD,2021
9241083,1,1,4,M,13,4,-,-,P,1,VENTURA,OXNARD,2021
9241083,2,1,2,M,29,0,3,M,G,0,VENTURA,OXNARD,2021
9244891,2,1,3,M,28,3,-,P,-,0,VENTURA,OXNARD,2021
9246833,1,1,3,M,36,2,-,P,-,-,VENTURA,OXNARD,2021
9250041,2,1,4,M,55,3,1,-,-,-,VENTURA,VENTURA,2021
9252875,1,1,3,M,32,3,-,P,-,0,VENTURA,OXNARD,2021
9253932,2,1,3,F,22,4,-,P,-,-,VENTURA,OXNARD,2020
9261818,1,1,4,F,19,2,1,P,V,1,VENTURA,OXNARD,2021
9261826,1,1,4,M,40,3,-,P,V,3,VENTURA,OXNARD,2021
9261829,2,1,4,M,16,3,1,P,Y,0,VENTURA,OXNARD,2021
9261974,2,1,4,M,58,4,-,P,-,0,VENTURA,OXNARD,2021
9261977,1,1,3,M,27,3,-,P,-,1,VENTURA,OXNARD,2021
9262248,1,1,4,M,14,3,1,-,A,1,VENTURA,MOORPARK,2021
9262248,2,1,2,M,31,0,3,M,G,0,VENTURA,MOORPARK,2021
9262249,2,1,3,F,55,3,-,-,-,-,VENTURA,"THOUSAND OAKS",2021
9264303,1,1,1,M,8,3,1,P,V,1,VENTURA,OXNARD,2021
9265330,1,1,4,M,21,4,1,-,V,0,VENTURA,"PORT HUENEME",2020
9265354,2,1,3,F,21,4,-,-,P,0,VENTURA,"PORT HUENEME",2020
9266463,2,1,3,M,71,4,-,-,P,-,VENTURA,MOORPARK,2021
9275127,1,1,4,M,28,3,1,P,-,1,VENTURA,MOORPARK,2021
9277033,2,1,4,M,35,4,-,P,V,0,VENTURA,OXNARD,2021
9277033,3,1,4,F,40,3,-,P,V,0,VENTURA,OXNARD,2021
9277121,1,1,4,M,22,4,1,P,-,3,VENTURA,OXNARD,2021
9278955,1,1,4,F,38,4,1,-,P,1,VENTURA,"THOUSAND OAKS",2021
9278955,2,1,4,M,66,4,1,-,P,1,VENTURA,"THOUSAND OAKS",2021
9278957,2,1,4,F,63,4,-,-,A,0,VENTURA,"THOUSAND OAKS",2021
9279492,2,1,3,M,90,4,-,-,P,0,VENTURA,"PORT HUENEME",2021
9281822,2,1,4,F,43,6,1,P,-,1,VENTURA,VENTURA,2021
9284458,2,1,3,M,29,5,0,P,-,0,VENTURA,VENTURA,2021
9289385,2,1,3,F,59,3,-,-,-,-,VENTURA,VENTURA,2021
9293009,2,1,3,M,50,7,-,-,-,-,VENTURA,VENTURA,2021
9301541,1,1,1,M,21,4,1,M,G,0,VENTURA,OXNARD,2021
9301541,2,1,4,M,67,3,-,P,V,1,VENTURA,OXNARD,2021
9302218,2,1,3,F,64,2,-,-,-,-,VENTURA,VENTURA,2021
9302875,2,1,4,M,17,6,-,-,-,-,VENTURA,VENTURA,2021
9302877,2,1,3,M,50,6,-,-,-,-,VENTURA,VENTURA,2021
9309650,2,1,3,F,53,2,-,-,-,-,VENTURA,VENTURA,2021
9312726,1,1,4,F,15,5,1,P,V,1,VENTURA,VENTURA,2021
9313692,1,1,4,M,44,3,-,M,P,0,VENTURA,OXNARD,2021
9315100,2,1,4,M,32,4,1,-,-,0,VENTURA,VENTURA,2021
9315118,2,1,4,M,29,6,1,P,V,2,VENTURA,VENTURA,2021
9315118,2,2,2,F,69,0,3,M,B,0,VENTURA,VENTURA,2021
9316052,2,1,3,M,66,6,-,-,-,-,VENTURA,VENTURA,2021
9316053,1,1,4,F,28,4,0,P,V,2,VENTURA,VENTURA,2021
9318717,2,1,4,M,62,6,-,-,-,-,VENTURA,VENTURA,2021
9321999,2,1,4,M,15,4,-,P,V,0,VENTURA,OXNARD,2021
9322004,2,1,2,F,6,0,4,L,Q,0,VENTURA,OXNARD,2021
9322004,2,2,2,F,0,0,5,L,Q,0,VENTURA,OXNARD,2021
9322004,2,3,2,F,5,0,6,M,Q,0,VENTURA,OXNARD,2021
9322004,3,1,3,F,28,3,-,P,-,0,VENTURA,OXNARD,2021
9322015,2,1,4,M,15,3,1,P,V,1,VENTURA,OXNARD,2021
9322121,2,1,3,F,30,4,-,P,-,0,VENTURA,OXNARD,2021
9323940,1,1,4,M,16,6,1,P,V,2,VENTURA,VENTURA,2021
9324994,2,1,3,M,29,4,-,P,-,-,VENTURA,"PORT HUENEME",2021
9336840,2,1,4,M,17,4,1,P,V,0,VENTURA,OXNARD,2021
9337442,1,1,4,F,49,2,-,-,-,-,VENTURA,OXNARD,2021
9341884,2,1,3,F,37,6,-,-,-,-,VENTURA,VENTURA,2021
9341887,1,1,4,M,16,6,-,-,-,-,VENTURA,VENTURA,2021
9350306,1,1,2,F,13,0,4,M,G,0,VENTURA,VENTURA,2021
9350306,1,2,2,M,11,0,6,M,G,0,VENTURA,VENTURA,2021
9350306,2,1,4,M,16,3,-,-,-,-,VENTURA,VENTURA,2021
9350793,2,1,3,F,47,4,-,-,-,-,VENTURA,"SANTA PAULA",2020
9350793,3,1,3,F,8,4,-,-,-,-,VENTURA,"SANTA PAULA",2020
9353591,1,1,4,M,14,4,-,P,V,2,VENTURA,OXNARD,2021
9353697,1,1,3,M,38,2,-,P,-,0,VENTURA,OXNARD,2021
9353733,2,1,3,M,65,3,-,P,-,-,VENTURA,OXNARD,2021
9353779,2,1,3,M,46,5,-,-,-,-,VENTURA,VENTURA,2021
9354338,1,1,3,F,88,1,0,-,-,-,VENTURA,VENTURA,2021
9355411,2,1,3,M,8,2,-,P,-,0,VENTURA,OXNARD,2021
9359076,1,1,3,F,53,4,-,P,-,0,VENTURA,OXNARD,2021
9359098,2,1,3,M,43,3,-,P,-,1,VENTURA,OXNARD,2021
9362135,2,1,4,M,27,3,-,-,-,0,VENTURA,VENTURA,2021
9362137,1,1,4,M,17,6,1,P,-,0,VENTURA,VENTURA,2021
9362137,2,1,2,F,14,0,4,M,G,0,VENTURA,VENTURA,2021
9362729,2,1,3,M,42,4,-,P,-,0,VENTURA,OXNARD,2021
9368421,2,1,3,F,66,4,-,P,-,-,VENTURA,OXNARD,2021
9368609,1,1,3,F,30,6,-,-,-,-,VENTURA,VENTURA,2021
9368620,2,1,3,F,38,4,-,P,-,-,VENTURA,OXNARD,2021
9368623,2,1,3,M,34,4,-,-,P,-,VENTURA,OXNARD,2021
9370681,2,1,2,M,62,4,3,L,G,0,VENTURA,OXNARD,2021
9370681,4,1,3,M,47,4,-,-,-,0,VENTURA,OXNARD,2021
9370681,5,1,3,M,40,4,-,-,-,0,VENTURA,OXNARD,2021
9372628,2,1,3,F,41,3,-,P,-,0,VENTURA,OXNARD,2021
9372762,1,1,4,F,43,2,-,-,-,0,VENTURA,"PORT HUENEME",2021
9374270,2,1,4,M,16,6,1,P,-,2,VENTURA,VENTURA,2021
9374270,2,2,2,M,15,6,2,P,-,2,VENTURA,VENTURA,2021
9374276,2,1,3,F,82,6,-,-,-,-,VENTURA,VENTURA,2021
93767985,2,1,3,-,28,5,0,P,P,0,VENTURA,UNINCORPORATED,2024
9377504,1,1,4,M,55,6,1,N,V,0,VENTURA,VENTURA,2021
9377504,2,1,2,F,70,0,3,M,G,0,VENTURA,VENTURA,2021
9377824,2,1,3,F,57,3,-,P,-,-,VENTURA,OXNARD,2021
9377828,1,1,4,M,55,3,-,P,A,0,VENTURA,OXNARD,2021
9377859,1,1,3,F,45,4,-,-,-,-,VENTURA,OXNARD,2021
9380170,2,1,4,M,55,6,0,M,V,1,VENTURA,VENTURA,2021
9380323,2,1,3,M,64,4,-,P,-,0,VENTURA,OXNARD,2021
9381554,2,1,4,M,59,3,1,-,P,1,VENTURA,CAMARILLO,2022
9383188,1,1,3,M,66,4,-,-,P,0,VENTURA,OXNARD,2021
9383198,2,1,4,M,51,4,-,N,-,1,VENTURA,OXNARD,2021
9390093,1,1,4,M,57,4,1,Y,-,2,VENTURA,"THOUSAND OAKS",2021
9390925,1,1,3,F,65,3,-,P,-,0,VENTURA,OXNARD,2021
9407672,2,1,4,F,52,2,-,P,-,1,VENTURA,OXNARD,2022
9411429,2,1,4,M,37,3,0,P,-,-,VENTURA,VENTURA,2022
9413206,2,1,3,M,64,4,-,P,-,0,VENTURA,OXNARD,2021
9413233,2,1,3,F,10,4,-,P,-,0,VENTURA,OXNARD,2022
9413348,2,1,3,F,33,3,-,P,-,0,VENTURA,OXNARD,2022
9413353,1,1,4,M,8,4,1,P,W,0,VENTURA,OXNARD,2022
9414150,1,1,3,-,24,4,-,P,-,-,VENTURA,OXNARD,2022
9414802,1,1,1,M,40,2,1,L,G,0,VENTURA,"PORT HUENEME",2022
9414802,2,1,3,M,6,2,-,-,P,-,VENTURA,"PORT HUENEME",2022
9414802,3,1,3,F,10,3,-,-,P,-,VENTURA,"PORT HUENEME",2022
9414802,4,1,3,F,39,3,-,-,P,-,VENTURA,"PORT HUENEME",2022
9416070,1,1,4,M,10,3,-,-,A,1,VENTURA,"SANTA PAULA",2022
9417766,1,1,3,M,59,4,-,-,-,-,VENTURA,"SANTA PAULA",2021
9417779,2,1,3,F,19,4,-,-,-,-,VENTURA,"SANTA PAULA",2021
9417780,2,1,3,M,55,4,-,-,-,-,VENTURA,"SANTA PAULA",2021
9421219,2,1,3,M,40,3,-,-,-,-,VENTURA,"SANTA PAULA",2021
9423289,2,1,3,M,10,3,-,-,-,-,VENTURA,"SANTA PAULA",2021
9430213,2,1,4,M,43,3,-,P,-,0,VENTURA,OXNARD,2022
9430218,2,1,3,F,27,2,-,P,-,0,VENTURA,OXNARD,2022
9430355,2,1,3,M,39,3,-,P,-,0,VENTURA,OXNARD,2022
9430355,3,1,3,F,38,3,-,P,-,-,VENTURA,OXNARD,2022
9434669,2,1,4,F,67,7,1,P,V,1,VENTURA,VENTURA,2022
9434785,2,1,4,M,51,5,-,-,-,-,VENTURA,VENTURA,2022
9434788,2,1,3,M,41,6,-,-,-,-,VENTURA,VENTURA,2022
9436650,2,1,3,F,16,4,-,P,-,0,VENTURA,OXNARD,2022
9436697,1,1,4,M,26,3,-,P,V,1,VENTURA,OXNARD,2022
94374116,2,1,4,M,50,6,0,P,P,2,VENTURA,UNINCORPORATED,2024
9440123,1,1,3,M,63,3,-,P,-,0,VENTURA,OXNARD,2022
9440125,1,1,4,M,13,3,-,P,V,1,VENTURA,OXNARD,2022
9440130,1,1,3,M,9,3,-,-,-,-,VENTURA,OXNARD,2022
9440151,1,1,4,M,15,3,-,P,V,0,VENTURA,OXNARD,2022
9440180,1,1,4,M,13,3,1,P,W,-,VENTURA,OXNARD,2022
94406721,2,1,4,M,25,6,0,P,W,1,VENTURA,UNINCORPORATED,2024
9442444,2,1,3,M,64,6,-,-,-,-,VENTURA,VENTURA,2022
9443992,1,1,4,M,53,3,-,P,-,0,VENTURA,OXNARD,2022
9444542,1,1,3,F,16,6,-,-,-,-,VENTURA,VENTURA,2022
94447537,1,1,4,M,68,6,0,P,W,1,VENTURA,UNINCORPORATED,2024
94461978,1,1,3,M,43,5,0,P,P,1,VENTURA,UNINCORPORATED,2024
9448566,2,1,4,M,54,5,1,P,W,0,VENTURA,VENTURA,2022
9449216,2,1,4,M,30,6,1,P,-,-,VENTURA,VENTURA,2022
94493173,2,1,4,M,61,5,0,P,W,1,VENTURA,UNINCORPORATED,2024
94519694,1,1,4,M,15,6,0,P,P,1,VENTURA,OXNARD,2024
94552200,2,1,3,M,27,6,0,P,P,0,VENTURA,UNINCORPORATED,2025
9456449,1,1,3,F,42,2,-,P,-,0,VENTURA,OXNARD,2022
9456449,2,1,2,M,19,0,3,M,G,0,VENTURA,OXNARD,2022
9457814,2,1,4,M,63,4,-,N,W,2,VENTURA,OXNARD,2022
9457819,3,1,3,F,40,4,-,P,-,0,VENTURA,OXNARD,2022
9457819,4,1,3,M,57,2,-,P,-,0,VENTURA,OXNARD,2022
9459845,2,1,4,M,43,3,-,P,-,1,VENTURA,OXNARD,2022
9460606,2,1,4,M,38,6,1,P,W,1,VENTURA,VENTURA,2022
94628497,2,1,3,M,35,6,0,P,P,0,VENTURA,"THOUSAND OAKS",2025
9463208,1,1,4,F,16,5,1,P,V,1,VENTURA,VENTURA,2022
9463209,2,1,4,F,57,6,0,P,V,1,VENTURA,VENTURA,2022
9463210,1,1,4,F,59,7,0,P,-,0,VENTURA,VENTURA,2022
9463210,2,1,2,F,5,0,6,M,G,0,VENTURA,VENTURA,2022
9464724,2,1,3,M,70,3,-,P,-,0,VENTURA,OXNARD,2022
9467462,1,1,3,M,26,2,-,P,-,0,VENTURA,OXNARD,2023
94681872,2,1,3,M,84,1,0,P,P,0,VENTURA,"THOUSAND OAKS",2024
94685074,1,1,4,M,56,5,0,P,V,1,VENTURA,UNINCORPORATED,2025
94685124,1,1,1,M,21,5,1,M,G,0,VENTURA,VENTURA,2025
94685124,2,1,2,M,45,6,0,P,P,0,VENTURA,VENTURA,2025
94685124,3,1,3,M,23,5,0,P,P,0,VENTURA,VENTURA,2025
9469354,1,1,2,F,29,0,3,M,G,0,VENTURA,VENTURA,2023
9469354,2,1,4,M,53,5,1,P,V,0,VENTURA,VENTURA,2023
94694428,2,1,4,M,50,6,0,P,V,1,VENTURA,UNINCORPORATED,2025
9469671,1,1,4,M,13,4,-,P,V,-,VENTURA,OXNARD,2023
9469734,1,1,4,M,36,3,-,P,-,1,VENTURA,OXNARD,2023
9469734,2,1,2,F,3,0,6,P,G,0,VENTURA,OXNARD,2023
9469734,2,2,2,F,20,0,3,M,-,-,VENTURA,OXNARD,2023
9469830,2,1,4,M,40,3,1,P,V,1,VENTURA,OXNARD,2023
9469917,1,1,4,F,34,4,-,P,V,0,VENTURA,OXNARD,2023
9469917,2,1,2,F,79,0,3,M,G,0,VENTURA,OXNARD,2023
9472151,1,1,4,M,15,4,-,P,V,1,VENTURA,OXNARD,2022
9472155,1,1,2,F,31,0,3,M,G,0,VENTURA,OXNARD,2022
9472155,2,1,3,F,30,4,-,P,-,0,VENTURA,OXNARD,2022
9472167,2,1,3,M,21,4,-,-,-,0,VENTURA,OXNARD,2022
94736424,2,1,4,M,65,6,0,P,W,0,VENTURA,UNINCORPORATED,2025
94771022,2,1,3,M,26,5,0,P,A,0,VENTURA,UNINCORPORATED,2025
94797894,1,1,3,M,31,5,0,P,P,0,VENTURA,UNINCORPORATED,2025
94812303,2,1,3,F,56,6,0,P,P,0,VENTURA,UNINCORPORATED,2025
94816486,2,1,4,M,23,6,0,P,P,1,VENTURA,UNINCORPORATED,2025
9484982,2,1,3,F,46,6,-,P,-,0,VENTURA,VENTURA,2022
9493736,2,1,3,F,72,6,-,-,-,-,VENTURA,VENTURA,2022
94943029,2,1,3,M,27,7,9,-,-,-,VENTURA,OXNARD,2025
9497232,1,1,3,M,14,6,0,P,-,0,VENTURA,VENTURA,2022
9497232,2,1,2,M,21,0,3,M,G,0,VENTURA,VENTURA,2022
9497232,2,2,2,F,16,0,6,M,G,0,VENTURA,VENTURA,2022
9497232,2,3,2,F,16,0,4,M,G,0,VENTURA,VENTURA,2022
94987700,1,1,4,M,24,6,0,P,V,1,VENTURA,UNINCORPORATED,2025
94989508,2,1,4,M,15,6,0,P,V,1,VENTURA,UNINCORPORATED,2025
9499444,2,1,3,F,63,2,-,-,-,-,VENTURA,"SANTA PAULA",2022
9499658,2,1,3,M,42,3,-,P,-,0,VENTURA,OXNARD,2022
95001068,1,1,3,M,27,5,0,P,P,0,VENTURA,OXNARD,2025
9504140,1,1,3,M,18,1,-,-,-,-,VENTURA,"SANTA PAULA",2021
95054183,2,1,4,M,32,7,0,P,P,2,VENTURA,UNINCORPORATED,2026
95070950,1,1,4,M,23,6,0,P,W,0,VENTURA,UNINCORPORATED,2026
95074417,1,1,3,M,35,1,9,-,-,-,VENTURA,VENTURA,2025
95074417,2,1,1,F,30,6,1,L,G,0,VENTURA,VENTURA,2025
95080298,2,1,4,M,10,5,0,P,W,1,VENTURA,OJAI,2026
95080299,1,1,1,F,40,6,1,M,G,0,VENTURA,OJAI,2026
95080299,2,1,4,M,59,5,0,P,W,1,VENTURA,OJAI,2026
9508430,1,1,2,F,20,0,3,M,G,0,VENTURA,OXNARD,2022
9508430,2,1,3,F,35,4,-,P,-,-,VENTURA,OXNARD,2022
9508434,1,1,4,M,15,3,-,P,V,3,VENTURA,OXNARD,2022
9508439,1,1,4,M,39,4,1,P,V,1,VENTURA,OXNARD,2022
9508452,2,1,3,F,10,4,-,P,-,0,VENTURA,OXNARD,2022
9508683,2,1,3,F,73,4,-,N,P,0,VENTURA,OXNARD,2022
95088841,2,1,3,M,27,5,0,P,P,-,VENTURA,VENTURA,2026
9510034,2,1,3,M,12,3,-,-,-,-,VENTURA,VENTURA,2022
9510731,1,1,4,M,29,6,0,P,V,0,VENTURA,VENTURA,2022
95111716,1,1,4,M,22,5,0,P,W,0,VENTURA,UNINCORPORATED,2026
95113509,2,1,4,M,9,6,0,P,W,0,VENTURA,UNINCORPORATED,2026
95123639,2,1,4,M,71,6,0,P,W,1,VENTURA,UNINCORPORATED,2026
9512814,2,1,4,F,37,3,-,P,-,0,VENTURA,OXNARD,2022
9512911,2,1,3,M,63,3,-,P,-,0,VENTURA,OXNARD,2022
95134432,2,1,4,M,12,7,0,P,W,0,VENTURA,UNINCORPORATED,2026
9513887,2,1,4,M,44,3,-,-,A,0,VENTURA,"SANTA PAULA",2022
9513938,2,1,4,M,54,6,-,-,-,-,VENTURA,VENTURA,2022
9514211,2,1,3,F,54,7,0,P,A,0,VENTURA,"SANTA PAULA",2021
9514218,2,1,4,M,45,2,-,-,-,-,VENTURA,"SANTA PAULA",2021
9516374,2,1,4,M,46,3,-,P,V,0,VENTURA,OXNARD,2022
9519269,1,1,4,F,14,4,1,P,V,1,VENTURA,OXNARD,2023
9521649,1,1,4,M,13,4,1,P,V,1,VENTURA,OXNARD,2022
9521649,2,1,3,M,58,3,-,P,-,0,VENTURA,OXNARD,2022
9521659,1,1,4,F,18,4,-,P,-,0,VENTURA,OXNARD,2022
9521663,1,1,4,M,36,4,-,P,V,1,VENTURA,OXNARD,2022
9521804,1,1,2,F,54,0,-,-,-,-,VENTURA,VENTURA,2022
9521804,1,2,2,M,17,0,-,-,-,-,VENTURA,VENTURA,2022
9521804,1,3,2,F,53,7,-,-,-,-,VENTURA,VENTURA,2022
9521804,1,4,2,F,63,7,-,-,-,-,VENTURA,VENTURA,2022
9521804,1,5,2,F,57,7,-,-,-,-,VENTURA,VENTURA,2022
9521804,1,6,2,F,47,0,-,-,-,-,VENTURA,VENTURA,2022
9521804,1,7,2,F,55,0,-,-,-,-,VENTURA,VENTURA,2022
9521804,1,8,2,M,22,0,-,-,-,-,VENTURA,VENTURA,2022
9521804,1,9,2,F,17,0,-,-,-,-,VENTURA,VENTURA,2022
9521804,2,1,4,M,65,5,-,-,-,-,VENTURA,VENTURA,2022
9521908,1,1,4,M,13,4,-,P,V,0,VENTURA,OXNARD,2022
9521910,1,1,4,M,14,3,-,P,V,-,VENTURA,OXNARD,2022
9521938,1,1,4,M,13,3,-,P,V,1,VENTURA,OXNARD,2022
9522101,1,1,2,F,12,0,3,M,H,0,VENTURA,OXNARD,2022
9522101,1,2,2,F,8,0,6,P,G,0,VENTURA,OXNARD,2022
9522101,2,1,3,M,33,3,-,P,-,0,VENTURA,OXNARD,2022
9522103,2,1,4,M,38,3,-,P,V,3,VENTURA,OXNARD,2022
9522115,2,1,3,M,69,3,-,P,-,-,VENTURA,OXNARD,2022
9522468,2,1,4,M,29,4,1,P,V,0,VENTURA,OXNARD,2022
9523345,2,1,4,M,63,6,-,-,-,-,VENTURA,VENTURA,2022
